id_entertainer,slug,name,artist_billing,featured_flag,url,categories,sponsor_info,bio_web,description,keywords,performance_count,details
780,minnesota-state-fair-foundation-outside-the-jv-bailey-house,Minnesota State Fair Foundation outside the J.V. Bailey House,,,,900,,,"Stop by to learn how you can become a Friend of the Fair, support the future of the Great Minnesota Get-Together, attend special member events and get personalized bricks and benches placed on the fairgrounds. Stop by the Minnesota State Fair Foundation Friends of the Fair tent outside the J.V. Bailey House on Cosgrove Street south of the Space Tower.",,12,"Stop by to learn how you can become a Friend of the Fair, support the future of the Great Minnesota Get-Together, attend special member events and get personalized bricks and benches placed on the fairgrounds. Stop by the Minnesota State Fair Foundation Friends of the Fair tent outside the J.V. Bailey House on Cosgrove Street south of the Space Tower."
781,minnesota-wine-and-food-on-a-stick-perfect-fair-pairings,Minnesota Wine & Food on a Stick: Perfect Fair Pairings,,,,900,,,"Presented by Leslee Miller, certified sommelier + owner of Amusée, Sip Better + Cépage. We all have our favorite fair foods, from the classic cheese curd to corn dogs on a stick. But have you ever tried them with wine? In this lighthearted and fun presentation, sommelier Leslee Miller will talk about the basics of picking a wine to go with a dish, and the ways that great Minnesota wines will make your favorite fair foods sing!",,1,"Presented by Leslee Miller, certified sommelier + owner of Amusée, Sip Better + Cépage. We all have our favorite fair foods, from the classic cheese curd to corn dogs on a stick. But have you ever tried them with wine? In this lighthearted and fun presentation, sommelier Leslee Miller will talk about the basics of picking a wine to go with a dish, and the ways that great Minnesota wines will make your favorite fair foods sing!"
782,minnesota-wine-and-herb-pairings,Minnesota Wine & Herb Pairings,,,,900,,,"Presented by Leslee Miller, certified sommelier, owner of Amusée, Sip Better + Cépage. Wine + Herbs? You betcha! Sommelier Leslee Miller joins us for a tantalizing presentation pairing Minnesota wines to a variety of herbs. Wondering what to do with those herbs in your window box or all of those delicious herbs you're finding at your favorite farmers' markets? Leslee pairs wines and herbs while you sip and learn the ins and outs of cooking/sipping/sangria making and more. A demo sure to ignite the senses!",,1,"Presented by Leslee Miller, certified sommelier, owner of Amusée, Sip Better + Cépage. Wine + Herbs? You betcha! Sommelier Leslee Miller joins us for a tantalizing presentation pairing Minnesota wines to a variety of herbs. Wondering what to do with those herbs in your window box or all of those delicious herbs you're finding at your favorite farmers' markets? Leslee pairs wines and herbs while you sip and learn the ins and outs of cooking/sipping/sangria making and more. A demo sure to ignite the senses!"
783,minnesota-wine-paired-with-fresh-cheese-curds,Minnesota Wine Paired with Fresh Cheese Curds,,,,900,,,"Presented by Linda Seppanen, co-owner of Garvin Heights Vineyards. Come ready to sample the Midwestern delicacy that is fresh cheese curds. We’ll be tasting several of Metz Hart-Land Creamery’s varieties: Creamy White, Roasted Garlic & Herb, and Chili Lime – all perfectly paired with some of our featured Minnesota wines. ",,1,"Presented by Linda Seppanen, co-owner of Garvin Heights Vineyards. Come ready to sample the Midwestern delicacy that is fresh cheese curds. We’ll be tasting several of Metz Hart-Land Creamery’s varieties: Creamy White, Roasted Garlic & Herb, and Chili Lime – all perfectly paired with some of our featured Minnesota wines. "
784,pairing-minnesota-wine-with-cheese-curds-a-match-made-in-vino-heaven,Pairing Minnesota Wine with Cheese Curds: A Match Made in Vino Heaven,,,,900,,,"Presented by Jason Kallsen, founder of Twin Cities Wine Education. What could make the experience of eating ever-popular Minnesota State Fair cheese curds better? Pairing it with wine of course! Discover the perfect (and cheesy) pairings with our state’s very own local wine scene.",,1,"Presented by Jason Kallsen, founder of Twin Cities Wine Education. What could make the experience of eating ever-popular Minnesota State Fair cheese curds better? Pairing it with wine of course! Discover the perfect (and cheesy) pairings with our state’s very own local wine scene."
785,passion-sax-of-yunior-romero,Passion Sax of Yunior Romero,,,,800,,,Live music performance at Minnesota Wine Country.,,2,Live music performance at Minnesota Wine Country.
786,relax-and-recharge-station,Relax & Recharge Station,,,,900,Relax & Recharge Station is proudly sponsored by Humana.,,"Free water, phone charging and more! (Ramberg Music Cafe)",,12,"Free water, phone charging and more! (Ramberg Music Cafe)"
787,singer-songwriter-andrew-spreck-and-percussionist-bob-colbert,Singer-Songwriter Andrew Spreck and percussionist Bob Colbert,,,,800,,,"Singer-songwriter Andrew Spreck and percussionist Bob Colbert dig deep into classic rock, folk rock, classic country – anything with soul and passion to deliver an inspiring blend of original material and cover songs.",,1,"Singer-songwriter Andrew Spreck and percussionist Bob Colbert dig deep into classic rock, folk rock, classic country – anything with soul and passion to deliver an inspiring blend of original material and cover songs."
788,sips-and-snacks-popular-snack-foods-paired-with-minnesota-wines,Sips & Snacks: Popular Snack Foods Paired with Minnesota Wines,,,,900,,,"Presented by Leslee Miller, certified sommelier & owner of Amusée, Sip Better + Cépage. If you're anything like most of us, we became closer than ever to our favorite snacks over the past year. Come learn about the Minnesota wines that enhance the flavor notes of snacks such as Cool Ranch Doritos, Cheez-Its, popcorn and something chocolately. Yes, we'll have samples of everything for you!",,1,"Presented by Leslee Miller, certified sommelier & owner of Amusée, Sip Better + Cépage. If you're anything like most of us, we became closer than ever to our favorite snacks over the past year. Come learn about the Minnesota wines that enhance the flavor notes of snacks such as Cool Ranch Doritos, Cheez-Its, popcorn and something chocolately. Yes, we'll have samples of everything for you!"
789,the-story-behind-minnesotas-own-cold-hardy-grapes,The Story Behind Minnesota's Own Cold-Hardy Grapes,,,,900,,,"Presented by Peter Hemstad, grape breeder and co-owner of Saint Croix Vineyards. Meet the man who helped breed the popular cold-hardy grapes designed to survive our harsh winters, and renowned for making award-winning Minnesota wines. Learn about the new varieties, and try Marquette, Frontenac, Frontenac Gris and Frontenac Blanc grapes and compare them to the final product: Minnesota wine.",,1,"Presented by Peter Hemstad, grape breeder and co-owner of Saint Croix Vineyards. Meet the man who helped breed the popular cold-hardy grapes designed to survive our harsh winters, and renowned for making award-winning Minnesota wines. Learn about the new varieties, and try Marquette, Frontenac, Frontenac Gris and Frontenac Blanc grapes and compare them to the final product: Minnesota wine."
790,u-of-m-band-alumni-band,U of M Band Alumni Band,,,,900,,,"U of M Band Alumni Band on the outdoor stage. Located on the south side of Dan Patch Ave. between Underwood and Cooper streets. To discover all that the University has to offer at the fair, visit state-fair.umn.edu.",,6,"U of M Band Alumni Band on the outdoor stage. Located on the south side of Dan Patch Ave. between Underwood and Cooper streets. To discover all that the University has to offer at the fair, visit state-fair.umn.edu."
791,university-of-minnesota-,University of Minnesota ,,,,900,,,"The University of Minnesota shows off its discoveries and expertise through fascinating and fun exhibits and hands-on activities in buildings all over the fairgrounds. Stop by U of M Central to enjoy performances and exhibits, shop for U of M gear and gifts, take advantage of athletics ticket offers, and pick up giveaways. As you stroll the fairgrounds, you can meet U of M horticulture experts, view birds of prey, enjoy art inspired by nature, check out more than 7,000 exhibits by 4-H members, and savor a milkshake at the Gopher Dairy Bar. You can also interact with research programs at the Driven to Discover Building. To discover all that the University has to offer at the fair, visit state-fair.umn.edu.",,12,"The University of Minnesota shows off its discoveries and expertise through fascinating and fun exhibits and hands-on activities in buildings all over the fairgrounds. Stop by U of M Central to enjoy performances and exhibits, shop for U of M gear and gifts, take advantage of athletics ticket offers, and pick up giveaways. As you stroll the fairgrounds, you can meet U of M horticulture experts, view birds of prey, enjoy art inspired by nature, check out more than 7,000 exhibits by 4-H members, and savor a milkshake at the Gopher Dairy Bar. You can also interact with research programs at the Driven to Discover Building. To discover all that the University has to offer at the fair, visit state-fair.umn.edu."
793,university-of-minnesota-driven-to-discover-0826,University of Minnesota Driven to Discover,,,,900,,,"Stop by to participate in studies by a variety of university departments, talk with researchers and learn about some fascinating work! In the building today: 9 a.m. to 2 p.m.: Let's talk about sex ... education!; Show us your TUFF!; How Do Your Genes Fit?; 10,000 Families Study; Now that's a Fair Question! 2:30-9 p.m.: Let's talk about sex ... education!; Face Scanning & Mask Fit; Perceptions on Teledentistry; Show us you TUFF!; No Peeking! Where is you hand?; All Aboard the Brain Train 2021. Studies presented by the University of Minnesota.",,1,"Stop by to participate in studies by a variety of university departments, talk with researchers and learn about some fascinating work! In the building today: 9 a.m. to 2 p.m.: Let's talk about sex ... education!; Show us your TUFF!; How Do Your Genes Fit?; 10,000 Families Study; Now that's a Fair Question! 2:30-9 p.m.: Let's talk about sex ... education!; Face Scanning & Mask Fit; Perceptions on Teledentistry; Show us you TUFF!; No Peeking! Where is you hand?; All Aboard the Brain Train 2021. Studies presented by the University of Minnesota."
