id,exhibitor_id,account_code,lic_num,account_branch_id,license_branch_id,site_num,branch_num,name,slug,description,additional_information,alcoholic_beverages,license_text,products,keywords,directions,latitude,longitude,is_food,categories,promotions
3089.1,19953,3089,3089,3089-1,3089-1,1,1,The Perfect Pickle,3089.1,,,,"deep-fried pickles (Cajun style, optional cream cheese), pickles on-a-stick, Pepsi, Diet Pepsi, Mountain Dew, Starry, Dr Pepper, root beer, pink lemonade, raspberry iced tea, bottled water","deep-fried pickles (Cajun style, optional cream cheese), pickles on-a-stick, Pepsi, Diet Pepsi, Mountain Dew, Starry, Dr Pepper, root beer, pink lemonade, raspberry iced tea, bottled water","deep fried pickles, soda, pop, cola, soda, pop, cola, diet soda, diet pop, soda, pop, sierra mist, lemon, lime, soda, pop, soda, pop, doctor pepper, peper, dr. pepper, rootbeer,  soda, pop, lemon ade, lemon-aid, lemonaid, lemon-ade, ice tea, icetea, icedtea, iced-tea, ice-tea, rasberry, waterbottle, bottle, soda, pop, cola, soda, pop, cola, diet soda, diet pop, soda, pop, sierra mist, lemon, lime, soda, pop, soda, pop, doctor pepper, peper, dr. pepper, rootbeer,  soda, pop, lemon ade, lemon-aid, lemonaid, lemon-ade, ice tea, icetea, icedtea, iced-tea, ice-tea, rasberry, waterbottle, bottle",Southwest corner of West Dan Patch Ave. & Liggett St.,44.98057113924050,-93.17547169423077,1,"[2, 34, 61]",[]
3089.2,21633,3089,3089,3089-2,3089-2,2,2,The Perfect Pickle,3089.2,,,,"pickles on-a-stick, deep-fried pickles (Cajun style, optional cream cheese), Pepsi, Diet Pepsi, Starry, Mountain Dew, Dr Pepper, root beer, pink lemonade, raspberry iced tea, bottled water","pickles on-a-stick, deep-fried pickles (Cajun style, optional cream cheese), Pepsi, Diet Pepsi, Starry, Mountain Dew, Dr Pepper, root beer, pink lemonade, raspberry iced tea, bottled water","deep fried pickles, soda, pop, cola, soda, pop, cola, diet soda, diet pop, sierra mist, lemon, lime, soda, pop, soda, pop, soda, pop, doctor pepper, peper, dr. pepper, rootbeer,  soda, pop, lemon ade, lemon-aid, lemonaid, lemon-ade, ice tea, icetea, icedtea, iced-tea, ice-tea, rasberry, waterbottle, bottle, soda, pop, cola, soda, pop, cola, diet soda, diet pop, sierra mist, lemon, lime, soda, pop, soda, pop, soda, pop, doctor pepper, peper, dr. pepper, rootbeer,  soda, pop, lemon ade, lemon-aid, lemonaid, lemon-ade, ice tea, icetea, icedtea, iced-tea, ice-tea, rasberry, waterbottle, bottle",West side of Underwood Street at Lee Avenue,44.98568677697842,-93.17073027115384,1,"[2, 41, 61]",[]
3091.1,20921,3091,3091,3091-1,3091-1,1,1,Premier Health Chiropractic,3091.1,,,,Information regarding chiropractic health services,Information regarding chiropractic health services,,"In the Grandstand, upper level, north wall",44.98137477697842,-93.17322413653847,0,"[1, 38]",[]
3093.1,20437,3093,3093,3093-1,3093-1,1,1,The Pretzel Factory,3093.1,,,,"Soft pretzels with toppings (cheese, parmesan, cinnamon, garlic and parsley), Churros, Coca-Cola, Diet Coke, Sprite","Soft pretzels with toppings (cheese, parmesan, cinnamon, garlic and parsley), Churros, Coca-Cola, Diet Coke, Sprite","coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop",West side of Nelson St. between Carnes & Judson avenues,44.97934064748201,-93.17234050769231,1,"[2, 71, 72, 73, 74]","{'Kids Day, Aug. 30 & Sept. 4': [{'offer': '$2 off a soft pretzel with cheese (Reg. $8)', 'category': 'Kids Day, Aug. 30 & Sept. 4'}], 'Military Appreciation Day, Aug. 29': [{'offer': '$2 off a soft pretzel with cheese (Reg. $8)', 'category': 'Military Appreciation Day, Aug. 29'}], 'Opening Day, Aug. 24': [{'offer': '$2 off a soft pretzel with cheese (Reg. $8)', 'category': 'Opening Day, Aug. 24'}], 'Seniors Day, Aug. 28 & 31': [{'offer': '$2 off a soft pretzel with cheese (Reg. $8)', 'category': 'Seniors Day, Aug. 28 & 31'}]}"
3095.1,20438,3095,3095,3095-1,3095-1,1,1,Pretzel Haus,3095.1,"Open 9 a.m. to 10 p.m. (9 p.m. Labor Day)
Accepts credit cards","Open 9 a.m. to 10 p.m. (9 p.m. Labor Day)
Accepts credit cards",,"Sprite, Pretzel Dog on-a-stick (all-beef hot dog wrapped in pretzel dough and baked), Coca-Cola, Diet Coke, pink lemonade, toppings or sides (butter, white cheddar cheese, bacon, chili)","Sprite, Pretzel Dog on-a-stick (all-beef hot dog wrapped in pretzel dough and baked), Coca-Cola, Diet Coke, pink lemonade, toppings or sides (butter, white cheddar cheese, bacon, chili)","pretzelhouse, pretzel house, pretzeldog, pretzel dog, prezel,, Sprit, lemon, lime, soda, pop, all beef, allbeef, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, lemon ade, lemon-aid, lemonaid, lemon-ade, Sprit, lemon, lime, soda, pop, all beef, allbeef, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, lemon ade, lemon-aid, lemonaid, lemon-ade",West side of Liggett St. between Carnes & Judson avenues,44.97935810104949,-93.17548524122901,1,"[2, 34, 61]",[]
3101.1,20440,3101,3101,3101-1,3101-1,1,1,The Produce Exchange,3101.1,,,,"fresh-squeezed grapefruit juice, Watermelon Wanderer, Arnold Palmer, fresh-squeezed lemonade, fresh-squeezed orange juice, fruit juices, mandarin oranges, bananas, Red Bull, nectarines, plums, apples, pears, bottled water, watermelon, fresh-cut fruits, kombucha on tap, Hiball Energy Seltzer, sparkling water, Jars of Summer fruit spreads & hot sauces, fresh or grilled peaches, fruit bowls, Fruit & Booch, Goat Cheese+Honey Grilled Peach Bowl, Peach Pie Parfait Grilled Peach Bowl, Peaches & Cream Grilled Peach Bowl, pluots, grilled peach bowl, Peach Cobbler Grilled Peach Bowl","fresh-squeezed grapefruit juice, Watermelon Wanderer, Arnold Palmer, fresh-squeezed lemonade, fresh-squeezed orange juice, fruit juices, mandarin oranges, bananas, Red Bull, nectarines, plums, apples, pears, bottled water, watermelon, fresh-cut fruits, kombucha on tap, Hiball Energy Seltzer, sparkling water, Jars of Summer fruit spreads & hot sauces, fresh or grilled peaches, fruit bowls, Fruit & Booch, Goat Cheese+Honey Grilled Peach Bowl, Peach Pie Parfait Grilled Peach Bowl, Peaches & Cream Grilled Peach Bowl, pluots, grilled peach bowl, Peach Cobbler Grilled Peach Bowl","half iced tea, half lemonade, ice tea, icetea, icedtea, lemon ade, lemon-aid, lemonaid, lemon-ade, fresh-squeeze, fresh, squeeze, squeze, RedBull, energy drink, caffeinated, caffeine, caffindated, caffine, waterbottle, bottle, combucha, comboocha, booch, komboocha, energy drink, caffeinated, caffeine, caffindated, caffine, carbonation, carbonated water, half iced tea, half lemonade, ice tea, icetea, icedtea, lemon ade, lemon-aid, lemonaid, lemon-ade, fresh-squeeze, fresh, squeeze, squeze, RedBull, energy drink, caffeinated, caffeine, caffindated, caffine, waterbottle, bottle, combucha, comboocha, booch, komboocha, energy drink, caffeinated, caffeine, caffindated, caffine, carbonation, carbonated water",Northwest corner of Carnes Ave. & Underwood St.,44.98000362291339,-93.17070717980769,1,"[2, 34, 38, 39]",[]
3103.1,20441,3103,3103,3103-1,3103-1,1,1,Solutions For Your Smile,3103.1,,,,"books ( Solutions For Your Smile, Reference Guide for Optimal Dental Health), assorted brands of toothbrushes and covers, toothpicks, dental trauma homeopathic kits","books ( Solutions For Your Smile, Reference Guide for Optimal Dental Health), assorted brands of toothbrushes and covers, toothpicks, dental trauma homeopathic kits",,"In the Grandstand, upper level, south wall",44.98122410071942,-93.17342734038462,0,"[1, 38]",[]
3105.1,20442,3105,3105,3105-1,3105-1,1,1,Project Turnabout,3105.1,,,,Information regarding educational materials on compulsive gambling and chemical dependency recovery,Information regarding educational materials on compulsive gambling and chemical dependency recovery,,"In the Education Building, north center section",44.98252257553957,-93.16754058653846,0,"[4, 1, 38]",[]
3107.1,20443,3107,3107,3107-1,3107-1,1,1,Pronto Pups,3107.1,,,,"Diet Coke, Pronto Pup on-a-stick (6"" flour-battered deep-fried hot dog), Papa Pup on-a-stick (10"" flour-battered deep-fried hot dog), Coca-Cola, Sprite, bottled water","Diet Coke, Pronto Pup on-a-stick (6"" flour-battered deep-fried hot dog), Papa Pup on-a-stick (10"" flour-battered deep-fried hot dog), Coca-Cola, Sprite, bottled water","prontopup, pronto-pup, pronto pup, prnto pup, pronto up, coke, cola, soda, pop, diet coca-cola, coke, cola, soda, pop, Sprit, lemon, lime, soda, pop, waterbottle, bottle, coke, cola, soda, pop, diet coca-cola, coke, cola, soda, pop, Sprit, lemon, lime, soda, pop, waterbottle, bottle",West side of Nelson Street between Dan Patch & Carnes avenues,44.98036879136691,-93.17233742884615,1,"[2, 61]",[]
3109.1,20444,3109,3109,3109-1,3109-1,1,1,Pronto Pups,3109.1,,,,"Coca-Cola, Diet Coke, Sprite, bottled water, Pronto Pup on-a-stick (6"" flour-battered deep-fried hot dog), Papa Pup on-a-stick (10"" flour-battered deep-fried hot dog)","Coca-Cola, Diet Coke, Sprite, bottled water, Pronto Pup on-a-stick (6"" flour-battered deep-fried hot dog), Papa Pup on-a-stick (10"" flour-battered deep-fried hot dog)","prontopup, pronto-pup, pronto pup, prnto pup, pronto up, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop, waterbottle, bottle, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop, waterbottle, bottle","East side of Underwood St. between Wright & Dan Patch avenues, outside Kidway",44.98184708860759,-93.17025305000000,1,"[2, 34, 61]",[]
3111.1,20445,3111,3111,3111-1,3111-1,1,1,Pronto Pups,3111.1,"Open 9 a.m. to 10 p.m. (9 p.m. Labor Day)
Accepts credit cards","Open 9 a.m. to 10 p.m. (9 p.m. Labor Day)
Accepts credit cards",,"bottled water, Pronto Pup on-a-stick (6"" flour-battered deep-fried hot dog), Papa Pup on-a-stick (10"" flour-battered deep-fried hot dog), Coca-Cola, Diet Coke, Sprite","bottled water, Pronto Pup on-a-stick (6"" flour-battered deep-fried hot dog), Papa Pup on-a-stick (10"" flour-battered deep-fried hot dog), Coca-Cola, Diet Coke, Sprite","prontopup, pronto-pup, pronto pup, prnto pup, pronto up, waterbottle, bottle, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop, waterbottle, bottle, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop",South side of Dan Patch Ave. between Underwood & Cooper streets,44.98120194244604,-93.16988358846153,1,"[2, 61]",[]
3115.1,20446,3115,3115,3115-1,3115-1,1,1,Pronto Pups,3115.1,,,,"Pronto Pup on-a-stick (6"" flour-battered deep-fried hot dog), Papa Pup on-a-stick (10"" flour-battered deep-fried hot dog), bottled water, Coca-Cola, Diet Coke, Sprite","Pronto Pup on-a-stick (6"" flour-battered deep-fried hot dog), Papa Pup on-a-stick (10"" flour-battered deep-fried hot dog), bottled water, Coca-Cola, Diet Coke, Sprite","prontopup, pronto-pup, pronto pup, prnto pup, pronto up, waterbottle, bottle, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop, waterbottle, bottle, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop",Southeast corner of Carnes Avenue and Liggett Street,44.97983699280576,-93.17512378461538,1,"[2, 61]",[]
3117.1,20447,3117,3117,3117-1,3117-1,1,1,Pronto Pups,3117.1,,,,"Coca-Cola, Diet Coke, Sprite, Pronto Pup on-a-stick (6"" flour-battered deep-fried hot dog), Papa Pup on-a-stick (10"" flour-battered deep-fried hot dog), bottled water","Coca-Cola, Diet Coke, Sprite, Pronto Pup on-a-stick (6"" flour-battered deep-fried hot dog), Papa Pup on-a-stick (10"" flour-battered deep-fried hot dog), bottled water","prontopup, pronto-pup, pronto pup, prnto pup, pronto up, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop, waterbottle, bottle, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop, waterbottle, bottle",Northwest corner of Randall Ave. & Cooper St.,44.98462761151079,-93.16937250000000,1,"[2, 61]",[]
3119.1,20448,3119,3119,3119-1,3119-1,1,1,Push Pedal Pull,3119.1,,,,"fitness equipment - Schwinn, Precor, Life Fitness, Inspire, NuStep, Concept 2, Power Plate, Spi, Troy, Escape, True, Spirit, treadmills, ellipticals, cross trainers, functional fitness, upright bikes, water rowers, power blocks, spinning bikes, free weights, recumbent bikes","fitness equipment - Schwinn, Precor, Life Fitness, Inspire, NuStep, Concept 2, Power Plate, Spi, Troy, Escape, True, Spirit, treadmills, ellipticals, cross trainers, functional fitness, upright bikes, water rowers, power blocks, spinning bikes, free weights, recumbent bikes",,East side of Cooper St. between Murphy & Lee avenues,44.98643696202532,-93.16897225000000,0,[1],[]
3121.1,20449,3121,3121,3121-1,3121-1,1,1,Puzzles by Ribbon Fair Games,3121.1,,,,"children's educational and interactive movable spinning puzzles 14 varieties, neck fans","children's educational and interactive movable spinning puzzles 14 varieties, neck fans",,"In the Merchandise Mart, west aisle",44.98102024460432,-93.16886141153846,0,"[1, 34, 38]",[]
3123.1,20450,3123,3123,3123-1,3123-1,1,1,PuzzleTwist,3123.1,,,,"board game CrossCribb, Minnesota themed image playing cards and a special edition puzzle featuring the Minnesota State Fair, puzzle frames, trays, adhesives, puzzle roll mats, PuzzleTwist jigsaw puzzles, T-shirts","board game CrossCribb, Minnesota themed image playing cards and a special edition puzzle featuring the Minnesota State Fair, puzzle frames, trays, adhesives, puzzle roll mats, PuzzleTwist jigsaw puzzles, T-shirts","puzzle twist, puzzlestwist, puzle","In the Merchandise Mart, center aisle",44.98073949367089,-93.16865204999999,0,"[1, 38]",[]
3125.1,20641,3125,3125,3125-1,3125-1,1,1,PCR Stone Imports,3125.1,,,,"decorative original design wine racks, lamps, bowls, animal sculptures, cypress wood tables, benches, stone art pieces","decorative original design wine racks, lamps, bowls, animal sculptures, cypress wood tables, benches, stone art pieces",,"In the Grandstand, upper level, west section",44.98125341772152,-93.17386145769231,0,"[1, 34, 38]",[]
3127.1,20633,3127,3127,3127-1,3127-1,1,1,Que Viet Concessions,3127.1,"Open 9 a.m. to 9 p.m.
Accepts credit cards
Vegan options (MinneVegetarian egg rolls)
Vegetarian options (Vietnamese iced coffee, garlic cream cheese wontons)","Open 9 a.m. to 9 p.m.
Accepts credit cards
Vegan options (MinneVegetarian egg rolls)
Vegetarian options (Vietnamese iced coffee, garlic cream cheese wontons)",,"Garlic Cream Cheese Wontons, Vietnamese iced coffee, giant egg roll on-a-stick, MinneVegetarian Egg Rolls (gluten-free, vegan)","Garlic Cream Cheese Wontons, Vietnamese iced coffee, giant egg roll on-a-stick, MinneVegetarian Egg Rolls (gluten-free, vegan)","queviet, que vit, qu viet, k viet, que-viet, new",East side of Cooper St. outside the Merchandise Mart,44.98070116546763,-93.16905230000000,1,"[2, 34, 61]",[]
3129.1,20451,3129,3129,3129-1,3129-1,1,1,Radco,3129.1,,,,"pickup seats, grill guards, under cover hitches, driving lights, tow straps & hooks, grab handles, Lund truck racks, loading ramps, stainless steel parts, Thule, logo T-shirts, Century fiberglass & cargo toppers, Leer fiberglass pickup toppers, bug deflectors, tailgate protectors, truck sliders, fender extenders, floor mats, running boards, bedliners, mud flaps, brush guards, bumpers, truck covers, Du-Ha console storage, Access roll up covers, deck sliders, Black Rhino tires replacement taillights, mirrors, rear safety brake gun racks lights, Edge diesel performance programmer, logo hats, logo decals","pickup seats, grill guards, under cover hitches, driving lights, tow straps & hooks, grab handles, Lund truck racks, loading ramps, stainless steel parts, Thule, logo T-shirts, Century fiberglass & cargo toppers, Leer fiberglass pickup toppers, bug deflectors, tailgate protectors, truck sliders, fender extenders, floor mats, running boards, bedliners, mud flaps, brush guards, bumpers, truck covers, Du-Ha console storage, Access roll up covers, deck sliders, Black Rhino tires replacement taillights, mirrors, rear safety brake gun racks lights, Edge diesel performance programmer, logo hats, logo decals",,Southwest corner of Lee Ave. & Underwood St.,44.98581670886076,-93.17067177307692,0,"[1, 42]",[]
3131.1,20452,3131,3131,3131-1,3131-1,1,1,Ragin Cajun,3131.1,,,"Busch Light
Coors Light
Excelsior Big Island Blond Ale
Fair State Pils
Golden Road Mango Cart
Heineken 0.0 Non-Alcoholic Beer
Kona Big Wave Golden Ale
Leinenkugel's Summer Shandy
Lift Bridge Mango Blonde
Lift Bridge Pink Lemonade Slushie
Loon Juice Honeycrisp Hazy
Loon Juice Lemon Squeezy Blackberry Smash Slushie
Mike's Hard Black Cherry Lemonade
New Belgium Voodoo Ranger IPA
NICE'D Hard Lemonade Pink Lemonade
Summit Oktoberfest
Summit Sága IPA
WarPigs Foggy Geezer IPA
White Claw Hard Seltzer Black Cherry","blackened steak sandwich, Shrimp Po Boy sandwich, Diet Coke, beer, blackened chicken sandwich, Crawfish, Cajun chicken wings, shrimp on-a-stick, Coca-Cola, Sprite, coffee, beignets, Catfish Po Boy sandwich, jambalaya (chicken, ham, Cajun sausage, rice), Blackened pork chop, chicken on-a-stick, Gumbo Frites (traditional gravy-based gumbo, base of crispy-fried potatoes), bottled water, lemonade","blackened steak sandwich, Shrimp Po Boy sandwich, Diet Coke, beer, blackened chicken sandwich, Crawfish, Cajun chicken wings, shrimp on-a-stick, Coca-Cola, Sprite, coffee, beignets, Catfish Po Boy sandwich, jambalaya (chicken, ham, Cajun sausage, rice), Blackened pork chop, chicken on-a-stick, Gumbo Frites (traditional gravy-based gumbo, base of crispy-fried potatoes), bottled water, lemonade","coke, cola, soda, pop, diet coca-cola, coke, cola, soda, pop, Sprit, lemon, lime, soda, pop, waterbottle, bottle, lemon ade, lemon-aid, lemonaid, lemon-ade, coke, cola, soda, pop, diet coca-cola, coke, cola, soda, pop, Sprit, lemon, lime, soda, pop, waterbottle, bottle, lemon ade, lemon-aid, lemonaid, lemon-ade","In The Garden, west wall",44.98094329113924,-93.17017300000000,1,"[2, 34, 40, 61]",[]
